PROCNUM,TABLENO,DMAGE,DMRACE,DMGNDR,DMBMI,DMRISK,VARIABLE,_C1,_C2,_C3,_C4,_C5,NSUM,WSUM,PERCENT
3,1,Sixty,Non-Hispanic White,Female,Obese,At risk,1,1,1,1,1,1,96,9813117.64,2.44
3,1,Sixty,Non-Hispanic White,Female,Obese,Not at risk,1,1,1,1,1,1,0,0.00,
3,1,Sixty,Non-Hispanic White,Female,Obese,Unknown,1,1,1,1,1,1,0,0.00,
3,1,Sixty,Non-Hispanic White,Female,Overwweight,0,1,1,1,1,1,0,0,0.00,
3,1,Sixty,Non-Hispanic White,Female,Overwweight,At risk,1,1,1,1,1,1,0,0.00,
3,1,Sixty,Non-Hispanic White,Female,Overwweight,Not at risk,1,1,1,1,1,1,0,0.00,
3,1,Sixty,Non-Hispanic White,Female,Overwweight,Unknown,1,1,1,1,1,1,0,0.00,
3,1,Sixty,Non-Hispanic White,Female,Healthy,0,1,1,1,1,1,0,0,0.00,
3,1,Sixty,Non-Hispanic White,Female,Healthy,At risk,1,1,1,1,1,1,0,0.00,
3,1,Sixty,Non-Hispanic White,Female,Healthy,Not at risk,1,1,1,1,1,1,0,0.00,
3,1,Sixty,Non-Hispanic White,Female,Healthy,Unknown,1,1,1,1,1,1,0,0.00,
3,1,Sixty,Non-Hispanic White,Female,Unknown,0,1,1,1,1,1,0,0,0.00,
3,1,Sixty,Non-Hispanic White,Female,Unknown,At risk,1,1,1,1,1,1,0,0.00,
3,1,Sixty,Non-Hispanic White,Female,Unknown,Not at risk,1,1,1,1,1,1,0,0.00,
3,1,Sixty,Non-Hispanic White,Female,Unknown,Unknown,1,1,1,1,1,1,0,0.00,
3,1,Sixty,Non-Hispanic White,Other,0,0,1,1,1,1,0,0,0,0.00,
3,1,Sixty,Non-Hispanic White,Other,0,At risk,1,1,1,1,0,1,0,0.00,
3,1,Sixty,Non-Hispanic White,Other,0,Not at risk,1,1,1,1,0,1,0,0.00,
3,1,Sixty,Non-Hispanic White,Other,0,Unknown,1,1,1,1,0,1,0,0.00,
3,1,Sixty,Non-Hispanic White,Other,Obese,0,1,1,1,1,1,0,0,0.00,
3,1,Sixty,Non-Hispanic White,Other,Obese,At risk,1,1,1,1,1,1,0,0.00,
3,1,Sixty,Non-Hispanic White,Other,Obese,Not at risk,1,1,1,1,1,1,0,0.00,
3,1,Sixty,Non-Hispanic White,Other,Obese,Unknown,1,1,1,1,1,1,0,0.00,
3,1,Sixty,Non-Hispanic White,Other,Overwweight,0,1,1,1,1,1,0,0,0.00,
3,1,Sixty,Non-Hispanic White,Other,Overwweight,At risk,1,1,1,1,1,1,0,0.00,
3,1,Sixty,Non-Hispanic White,Other,Overwweight,Not at risk,1,1,1,1,1,1,0,0.00,
3,1,Sixty,Non-Hispanic White,Other,Overwweight,Unknown,1,1,1,1,1,1,0,0.00,
3,1,Sixty,Non-Hispanic White,Other,Healthy,0,1,1,1,1,1,0,0,0.00,
3,1,Sixty,Non-Hispanic White,Other,Healthy,At risk,1,1,1,1,1,1,0,0.00,
3,1,Sixty,Non-Hispanic White,Other,Healthy,Not at risk,1,1,1,1,1,1,0,0.00,
3,1,Sixty,Non-Hispanic White,Other,Healthy,Unknown,1,1,1,1,1,1,0,0.00,
3,1,Sixty,Non-Hispanic White,Other,Unknown,0,1,1,1,1,1,0,0,0.00,
3,1,Sixty,Non-Hispanic White,Other,Unknown,At risk,1,1,1,1,1,1,0,0.00,
3,1,Sixty,Non-Hispanic White,Other,Unknown,Not at risk,1,1,1,1,1,1,0,0.00,
3,1,Sixty,Non-Hispanic White,Other,Unknown,Unknown,1,1,1,1,1,1,0,0.00,
3,1,Sixty,Non-Hispanic White,Unknown,0,0,1,1,1,1,0,0,0,0.00,
3,1,Sixty,Non-Hispanic White,Unknown,0,At risk,1,1,1,1,0,1,0,0.00,
3,1,Sixty,Non-Hispanic White,Unknown,0,Not at risk,1,1,1,1,0,1,0,0.00,
3,1,Sixty,Non-Hispanic White,Unknown,0,Unknown,1,1,1,1,0,1,0,0.00,
3,1,Sixty,Non-Hispanic White,Unknown,Obese,0,1,1,1,1,1,0,0,0.00,
3,1,Sixty,Non-Hispanic White,Unknown,Obese,At risk,1,1,1,1,1,1,0,0.00,
3,1,Sixty,Non-Hispanic White,Unknown,Obese,Not at risk,1,1,1,1,1,1,0,0.00,
3,1,Sixty,Non-Hispanic White,Unknown,Obese,Unknown,1,1,1,1,1,1,0,0.00,
3,1,Sixty,Non-Hispanic White,Unknown,Overwweight,0,1,1,1,1,1,0,0,0.00,
3,1,Sixty,Non-Hispanic White,Unknown,Overwweight,At risk,1,1,1,1,1,1,0,0.00,
3,1,Sixty,Non-Hispanic White,Unknown,Overwweight,Not at risk,1,1,1,1,1,1,0,0.00,
3,1,Sixty,Non-Hispanic White,Unknown,Overwweight,Unknown,1,1,1,1,1,1,0,0.00,
3,1,Sixty,Non-Hispanic White,Unknown,Healthy,0,1,1,1,1,1,0,0,0.00,
3,1,Sixty,Non-Hispanic White,Unknown,Healthy,At risk,1,1,1,1,1,1,0,0.00,
3,1,Sixty,Non-Hispanic White,Unknown,Healthy,Not at risk,1,1,1,1,1,1,0,0.00,
3,1,Sixty,Non-Hispanic White,Unknown,Healthy,Unknown,1,1,1,1,1,1,0,0.00,
3,1,Sixty,Non-Hispanic White,Unknown,Unknown,0,1,1,1,1,1,0,0,0.00,
3,1,Sixty,Non-Hispanic White,Unknown,Unknown,At risk,1,1,1,1,1,1,0,0.00,
3,1,Sixty,Non-Hispanic White,Unknown,Unknown,Not at risk,1,1,1,1,1,1,0,0.00,
3,1,Sixty,Non-Hispanic White,Unknown,Unknown,Unknown,1,1,1,1,1,1,0,0.00,
3,1,Sixty,Non-Hispanic Black,0,0,0,1,1,1,0,0,0,163,2695637.19,5.94
3,1,Sixty,Non-Hispanic Black,0,0,At risk,1,1,1,0,0,1,163,2695637.19,5.94
3,1,Sixty,Non-Hispanic Black,0,0,Not at risk,1,1,1,0,0,1,0,0.00,
3,1,Sixty,Non-Hispanic Black,0,0,Unknown,1,1,1,0,0,1,0,0.00,
3,1,Sixty,Non-Hispanic Black,0,Obese,0,1,1,1,0,1,0,163,2695637.19,5.94
3,1,Sixty,Non-Hispanic Black,0,Obese,At risk,1,1,1,0,1,1,163,2695637.19,5.94
3,1,Sixty,Non-Hispanic Black,0,Obese,Not at risk,1,1,1,0,1,1,0,0.00,
3,1,Sixty,Non-Hispanic Black,0,Obese,Unknown,1,1,1,0,1,1,0,0.00,
3,1,Sixty,Non-Hispanic Black,0,Overwweight,0,1,1,1,0,1,0,0,0.00,
3,1,Sixty,Non-Hispanic Black,0,Overwweight,At risk,1,1,1,0,1,1,0,0.00,
3,1,Sixty,Non-Hispanic Black,0,Overwweight,Not at risk,1,1,1,0,1,1,0,0.00,
3,1,Sixty,Non-Hispanic Black,0,Overwweight,Unknown,1,1,1,0,1,1,0,0.00,
3,1,Sixty,Non-Hispanic Black,0,Healthy,0,1,1,1,0,1,0,0,0.00,
3,1,Sixty,Non-Hispanic Black,0,Healthy,At risk,1,1,1,0,1,1,0,0.00,
3,1,Sixty,Non-Hispanic Black,0,Healthy,Not at risk,1,1,1,0,1,1,0,0.00,
3,1,Sixty,Non-Hispanic Black,0,Healthy,Unknown,1,1,1,0,1,1,0,0.00,
3,1,Sixty,Non-Hispanic Black,0,Unknown,0,1,1,1,0,1,0,0,0.00,
3,1,Sixty,Non-Hispanic Black,0,Unknown,At risk,1,1,1,0,1,1,0,0.00,
3,1,Sixty,Non-Hispanic Black,0,Unknown,Not at risk,1,1,1,0,1,1,0,0.00,
3,1,Sixty,Non-Hispanic Black,0,Unknown,Unknown,1,1,1,0,1,1,0,0.00,
3,1,Sixty,Non-Hispanic Black,Male,0,0,1,1,1,1,0,0,87,1119735.99,3.93
3,1,Sixty,Non-Hispanic Black,Male,0,At risk,1,1,1,1,0,1,87,1119735.99,3.93
3,1,Sixty,Non-Hispanic Black,Male,0,Not at risk,1,1,1,1,0,1,0,0.00,
3,1,Sixty,Non-Hispanic Black,Male,0,Unknown,1,1,1,1,0,1,0,0.00,
3,1,Sixty,Non-Hispanic Black,Male,Obese,0,1,1,1,1,1,0,87,1119735.99,3.93
3,1,Sixty,Non-Hispanic Black,Male,Obese,At risk,1,1,1,1,1,1,87,1119735.99,3.93
3,1,Sixty,Non-Hispanic Black,Male,Obese,Not at risk,1,1,1,1,1,1,0,0.00,
3,1,Sixty,Non-Hispanic Black,Male,Obese,Unknown,1,1,1,1,1,1,0,0.00,
3,1,Sixty,Non-Hispanic Black,Male,Overwweight,0,1,1,1,1,1,0,0,0.00,
3,1,Sixty,Non-Hispanic Black,Male,Overwweight,At risk,1,1,1,1,1,1,0,0.00,
3,1,Sixty,Non-Hispanic Black,Male,Overwweight,Not at risk,1,1,1,1,1,1,0,0.00,
3,1,Sixty,Non-Hispanic Black,Male,Overwweight,Unknown,1,1,1,1,1,1,0,0.00,
3,1,Sixty,Non-Hispanic Black,Male,Healthy,0,1,1,1,1,1,0,0,0.00,
3,1,Sixty,Non-Hispanic Black,Male,Healthy,At risk,1,1,1,1,1,1,0,0.00,
3,1,Sixty,Non-Hispanic Black,Male,Healthy,Not at risk,1,1,1,1,1,1,0,0.00,
3,1,Sixty,Non-Hispanic Black,Male,Healthy,Unknown,1,1,1,1,1,1,0,0.00,
3,1,Sixty,Non-Hispanic Black,Male,Unknown,0,1,1,1,1,1,0,0,0.00,
3,1,Sixty,Non-Hispanic Black,Male,Unknown,At risk,1,1,1,1,1,1,0,0.00,
3,1,Sixty,Non-Hispanic Black,Male,Unknown,Not at risk,1,1,1,1,1,1,0,0.00,
3,1,Sixty,Non-Hispanic Black,Male,Unknown,Unknown,1,1,1,1,1,1,0,0.00,
3,1,Sixty,Non-Hispanic Black,Female,0,0,1,1,1,1,0,0,76,1575901.20,7.36
3,1,Sixty,Non-Hispanic Black,Female,0,At risk,1,1,1,1,0,1,76,1575901.20,7.36
3,1,Sixty,Non-Hispanic Black,Female,0,Not at risk,1,1,1,1,0,1,0,0.00,
3,1,Sixty,Non-Hispanic Black,Female,0,Unknown,1,1,1,1,0,1,0,0.00,
3,1,Sixty,Non-Hispanic Black,Female,Obese,0,1,1,1,1,1,0,76,1575901.20,7.36
3,1,Sixty,Non-Hispanic Black,Female,Obese,At risk,1,1,1,1,1,1,76,1575901.20,7.36
3,1,Sixty,Non-Hispanic Black,Female,Obese,Not at risk,1,1,1,1,1,1,0,0.00,
3,1,Sixty,Non-Hispanic Black,Female,Obese,Unknown,1,1,1,1,1,1,0,0.00,
3,1,Sixty,Non-Hispanic Black,Female,Overwweight,0,1,1,1,1,1,0,0,0.00,
3,1,Sixty,Non-Hispanic Black,Female,Overwweight,At risk,1,1,1,1,1,1,0,0.00,
3,1,Sixty,Non-Hispanic Black,Female,Overwweight,Not at risk,1,1,1,1,1,1,0,0.00,
3,1,Sixty,Non-Hispanic Black,Female,Overwweight,Unknown,1,1,1,1,1,1,0,0.00,
3,1,Sixty,Non-Hispanic Black,Female,Healthy,0,1,1,1,1,1,0,0,0.00,
3,1,Sixty,Non-Hispanic Black,Female,Healthy,At risk,1,1,1,1,1,1,0,0.00,
3,1,Sixty,Non-Hispanic Black,Female,Healthy,Not at risk,1,1,1,1,1,1,0,0.00,
3,1,Sixty,Non-Hispanic Black,Female,Healthy,Unknown,1,1,1,1,1,1,0,0.00,
3,1,Sixty,Non-Hispanic Black,Female,Unknown,0,1,1,1,1,1,0,0,0.00,
3,1,Sixty,Non-Hispanic Black,Female,Unknown,At risk,1,1,1,1,1,1,0,0.00,
3,1,Sixty,Non-Hispanic Black,Female,Unknown,Not at risk,1,1,1,1,1,1,0,0.00,
3,1,Sixty,Non-Hispanic Black,Female,Unknown,Unknown,1,1,1,1,1,1,0,0.00,
3,1,Sixty,Non-Hispanic Black,Other,0,0,1,1,1,1,0,0,0,0.00,
3,1,Sixty,Non-Hispanic Black,Other,0,At risk,1,1,1,1,0,1,0,0.00,
3,1,Sixty,Non-Hispanic Black,Other,0,Not at risk,1,1,1,1,0,1,0,0.00,
3,1,Sixty,Non-Hispanic Black,Other,0,Unknown,1,1,1,1,0,1,0,0.00,
3,1,Sixty,Non-Hispanic Black,Other,Obese,0,1,1,1,1,1,0,0,0.00,
3,1,Sixty,Non-Hispanic Black,Other,Obese,At risk,1,1,1,1,1,1,0,0.00,
3,1,Sixty,Non-Hispanic Black,Other,Obese,Not at risk,1,1,1,1,1,1,0,0.00,
3,1,Sixty,Non-Hispanic Black,Other,Obese,Unknown,1,1,1,1,1,1,0,0.00,
3,1,Sixty,Non-Hispanic Black,Other,Overwweight,0,1,1,1,1,1,0,0,0.00,
3,1,Sixty,Non-Hispanic Black,Other,Overwweight,At risk,1,1,1,1,1,1,0,0.00,
3,1,Sixty,Non-Hispanic Black,Other,Overwweight,Not at risk,1,1,1,1,1,1,0,0.00,
3,1,Sixty,Non-Hispanic Black,Other,Overwweight,Unknown,1,1,1,1,1,1,0,0.00,
3,1,Sixty,Non-Hispanic Black,Other,Healthy,0,1,1,1,1,1,0,0,0.00,
3,1,Sixty,Non-Hispanic Black,Other,Healthy,At risk,1,1,1,1,1,1,0,0.00,
3,1,Sixty,Non-Hispanic Black,Other,Healthy,Not at risk,1,1,1,1,1,1,0,0.00,
3,1,Sixty,Non-Hispanic Black,Other,Healthy,Unknown,1,1,1,1,1,1,0,0.00,
3,1,Sixty,Non-Hispanic Black,Other,Unknown,0,1,1,1,1,1,0,0,0.00,
3,1,Sixty,Non-Hispanic Black,Other,Unknown,At risk,1,1,1,1,1,1,0,0.00,
3,1,Sixty,Non-Hispanic Black,Other,Unknown,Not at risk,1,1,1,1,1,1,0,0.00,
3,1,Sixty,Non-Hispanic Black,Other,Unknown,Unknown,1,1,1,1,1,1,0,0.00,
3,1,Sixty,Non-Hispanic Black,Unknown,0,0,1,1,1,1,0,0,0,0.00,
3,1,Sixty,Non-Hispanic Black,Unknown,0,At risk,1,1,1,1,0,1,0,0.00,
3,1,Sixty,Non-Hispanic Black,Unknown,0,Not at risk,1,1,1,1,0,1,0,0.00,
3,1,Sixty,Non-Hispanic Black,Unknown,0,Unknown,1,1,1,1,0,1,0,0.00,
3,1,Sixty,Non-Hispanic Black,Unknown,Obese,0,1,1,1,1,1,0,0,0.00,
3,1,Sixty,Non-Hispanic Black,Unknown,Obese,At risk,1,1,1,1,1,1,0,0.00,
3,1,Sixty,Non-Hispanic Black,Unknown,Obese,Not at risk,1,1,1,1,1,1,0,0.00,
3,1,Sixty,Non-Hispanic Black,Unknown,Obese,Unknown,1,1,1,1,1,1,0,0.00,
3,1,Sixty,Non-Hispanic Black,Unknown,Overwweight,0,1,1,1,1,1,0,0,0.00,
3,1,Sixty,Non-Hispanic Black,Unknown,Overwweight,At risk,1,1,1,1,1,1,0,0.00,
3,1,Sixty,Non-Hispanic Black,Unknown,Overwweight,Not at risk,1,1,1,1,1,1,0,0.00,
3,1,Sixty,Non-Hispanic Black,Unknown,Overwweight,Unknown,1,1,1,1,1,1,0,0.00,
3,1,Sixty,Non-Hispanic Black,Unknown,Healthy,0,1,1,1,1,1,0,0,0.00,
3,1,Sixty,Non-Hispanic Black,Unknown,Healthy,At risk,1,1,1,1,1,1,0,0.00,
3,1,Sixty,Non-Hispanic Black,Unknown,Healthy,Not at risk,1,1,1,1,1,1,0,0.00,
3,1,Sixty,Non-Hispanic Black,Unknown,Healthy,Unknown,1,1,1,1,1,1,0,0.00,
3,1,Sixty,Non-Hispanic Black,Unknown,Unknown,0,1,1,1,1,1,0,0,0.00,
3,1,Sixty,Non-Hispanic Black,Unknown,Unknown,At risk,1,1,1,1,1,1,0,0.00,
3,1,Sixty,Non-Hispanic Black,Unknown,Unknown,Not at risk,1,1,1,1,1,1,0,0.00,
3,1,Sixty,Non-Hispanic Black,Unknown,Unknown,Unknown,1,1,1,1,1,1,0,0.00,
3,1,Sixty,Non-Hispanic Asian,0,0,0,1,1,1,0,0,0,29,620454.24,5.64
3,1,Sixty,Non-Hispanic Asian,0,0,At risk,1,1,1,0,0,1,29,620454.24,5.64
3,1,Sixty,Non-Hispanic Asian,0,0,Not at risk,1,1,1,0,0,1,0,0.00,
3,1,Sixty,Non-Hispanic Asian,0,0,Unknown,1,1,1,0,0,1,0,0.00,
3,1,Sixty,Non-Hispanic Asian,0,Obese,0,1,1,1,0,1,0,29,620454.24,5.64
3,1,Sixty,Non-Hispanic Asian,0,Obese,At risk,1,1,1,0,1,1,29,620454.24,5.64
3,1,Sixty,Non-Hispanic Asian,0,Obese,Not at risk,1,1,1,0,1,1,0,0.00,
3,1,Sixty,Non-Hispanic Asian,0,Obese,Unknown,1,1,1,0,1,1,0,0.00,
3,1,Sixty,Non-Hispanic Asian,0,Overwweight,0,1,1,1,0,1,0,0,0.00,
3,1,Sixty,Non-Hispanic Asian,0,Overwweight,At risk,1,1,1,0,1,1,0,0.00,
3,1,Sixty,Non-Hispanic Asian,0,Overwweight,Not at risk,1,1,1,0,1,1,0,0.00,
3,1,Sixty,Non-Hispanic Asian,0,Overwweight,Unknown,1,1,1,0,1,1,0,0.00,
3,1,Sixty,Non-Hispanic Asian,0,Healthy,0,1,1,1,0,1,0,0,0.00,
3,1,Sixty,Non-Hispanic Asian,0,Healthy,At risk,1,1,1,0,1,1,0,0.00,
3,1,Sixty,Non-Hispanic Asian,0,Healthy,Not at risk,1,1,1,0,1,1,0,0.00,
3,1,Sixty,Non-Hispanic Asian,0,Healthy,Unknown,1,1,1,0,1,1,0,0.00,
3,1,Sixty,Non-Hispanic Asian,0,Unknown,0,1,1,1,0,1,0,0,0.00,
3,1,Sixty,Non-Hispanic Asian,0,Unknown,At risk,1,1,1,0,1,1,0,0.00,
3,1,Sixty,Non-Hispanic Asian,0,Unknown,Not at risk,1,1,1,0,1,1,0,0.00,
3,1,Sixty,Non-Hispanic Asian,0,Unknown,Unknown,1,1,1,0,1,1,0,0.00,
3,1,Sixty,Non-Hispanic Asian,Male,0,0,1,1,1,1,0,0,10,222037.99,0.00
3,1,Sixty,Non-Hispanic Asian,Male,0,At risk,1,1,1,1,0,1,10,222037.99,0.00
3,1,Sixty,Non-Hispanic Asian,Male,0,Not at risk,1,1,1,1,0,1,0,0.00,
3,1,Sixty,Non-Hispanic Asian,Male,0,Unknown,1,1,1,1,0,1,0,0.00,
3,1,Sixty,Non-Hispanic Asian,Male,Obese,0,1,1,1,1,1,0,10,222037.99,0.00
3,1,Sixty,Non-Hispanic Asian,Male,Obese,At risk,1,1,1,1,1,1,10,222037.99,0.00
3,1,Sixty,Non-Hispanic Asian,Male,Obese,Not at risk,1,1,1,1,1,1,0,0.00,
3,1,Sixty,Non-Hispanic Asian,Male,Obese,Unknown,1,1,1,1,1,1,0,0.00,
3,1,Sixty,Non-Hispanic Asian,Male,Overwweight,0,1,1,1,1,1,0,0,0.00,
3,1,Sixty,Non-Hispanic Asian,Male,Overwweight,At risk,1,1,1,1,1,1,0,0.00,
3,1,Sixty,Non-Hispanic Asian,Male,Overwweight,Not at risk,1,1,1,1,1,1,0,0.00,
3,1,Sixty,Non-Hispanic Asian,Male,Overwweight,Unknown,1,1,1,1,1,1,0,0.00,
3,1,Sixty,Non-Hispanic Asian,Male,Healthy,0,1,1,1,1,1,0,0,0.00,
3,1,Sixty,Non-Hispanic Asian,Male,Healthy,At risk,1,1,1,1,1,1,0,0.00,
3,1,Sixty,Non-Hispanic Asian,Male,Healthy,Not at risk,1,1,1,1,1,1,0,0.00,
3,1,Sixty,Non-Hispanic Asian,Male,Healthy,Unknown,1,1,1,1,1,1,0,0.00,
3,1,Sixty,Non-Hispanic Asian,Male,Unknown,0,1,1,1,1,1,0,0,0.00,
3,1,Sixty,Non-Hispanic Asian,Male,Unknown,At risk,1,1,1,1,1,1,0,0.00,
3,1,Sixty,Non-Hispanic Asian,Male,Unknown,Not at risk,1,1,1,1,1,1,0,0.00,
3,1,Sixty,Non-Hispanic Asian,Male,Unknown,Unknown,1,1,1,1,1,1,0,0.00,
3,1,Sixty,Non-Hispanic Asian,Female,0,0,1,1,1,1,0,0,19,398416.26,8.78
3,1,Sixty,Non-Hispanic Asian,Female,0,At risk,1,1,1,1,0,1,19,398416.26,8.78
3,1,Sixty,Non-Hispanic Asian,Female,0,Not at risk,1,1,1,1,0,1,0,0.00,
3,1,Sixty,Non-Hispanic Asian,Female,0,Unknown,1,1,1,1,0,1,0,0.00,
3,1,Sixty,Non-Hispanic Asian,Female,Obese,0,1,1,1,1,1,0,19,398416.26,8.78
3,1,Sixty,Non-Hispanic Asian,Female,Obese,At risk,1,1,1,1,1,1,19,398416.26,8.78
3,1,Sixty,Non-Hispanic Asian,Female,Obese,Not at risk,1,1,1,1,1,1,0,0.00,
3,1,Sixty,Non-Hispanic Asian,Female,Obese,Unknown,1,1,1,1,1,1,0,0.00,
3,1,Sixty,Non-Hispanic Asian,Female,Overwweight,0,1,1,1,1,1,0,0,0.00,
3,1,Sixty,Non-Hispanic Asian,Female,Overwweight,At risk,1,1,1,1,1,1,0,0.00,
3,1,Sixty,Non-Hispanic Asian,Female,Overwweight,Not at risk,1,1,1,1,1,1,0,0.00,
3,1,Sixty,Non-Hispanic Asian,Female,Overwweight,Unknown,1,1,1,1,1,1,0,0.00,
3,1,Sixty,Non-Hispanic Asian,Female,Healthy,0,1,1,1,1,1,0,0,0.00,
3,1,Sixty,Non-Hispanic Asian,Female,Healthy,At risk,1,1,1,1,1,1,0,0.00,
3,1,Sixty,Non-Hispanic Asian,Female,Healthy,Not at risk,1,1,1,1,1,1,0,0.00,
3,1,Sixty,Non-Hispanic Asian,Female,Healthy,Unknown,1,1,1,1,1,1,0,0.00,
3,1,Sixty,Non-Hispanic Asian,Female,Unknown,0,1,1,1,1,1,0,0,0.00,
3,1,Sixty,Non-Hispanic Asian,Female,Unknown,At risk,1,1,1,1,1,1,0,0.00,
3,1,Sixty,Non-Hispanic Asian,Female,Unknown,Not at risk,1,1,1,1,1,1,0,0.00,
3,1,Sixty,Non-Hispanic Asian,Female,Unknown,Unknown,1,1,1,1,1,1,0,0.00,
3,1,Sixty,Non-Hispanic Asian,Other,0,0,1,1,1,1,0,0,0,0.00,
3,1,Sixty,Non-Hispanic Asian,Other,0,At risk,1,1,1,1,0,1,0,0.00,
3,1,Sixty,Non-Hispanic Asian,Other,0,Not at risk,1,1,1,1,0,1,0,0.00,
3,1,Sixty,Non-Hispanic Asian,Other,0,Unknown,1,1,1,1,0,1,0,0.00,
3,1,Sixty,Non-Hispanic Asian,Other,Obese,0,1,1,1,1,1,0,0,0.00,
3,1,Sixty,Non-Hispanic Asian,Other,Obese,At risk,1,1,1,1,1,1,0,0.00,
3,1,Sixty,Non-Hispanic Asian,Other,Obese,Not at risk,1,1,1,1,1,1,0,0.00,
3,1,Sixty,Non-Hispanic Asian,Other,Obese,Unknown,1,1,1,1,1,1,0,0.00,
3,1,Sixty,Non-Hispanic Asian,Other,Overwweight,0,1,1,1,1,1,0,0,0.00,
3,1,Sixty,Non-Hispanic Asian,Other,Overwweight,At risk,1,1,1,1,1,1,0,0.00,
3,1,Sixty,Non-Hispanic Asian,Other,Overwweight,Not at risk,1,1,1,1,1,1,0,0.00,
3,1,Sixty,Non-Hispanic Asian,Other,Overwweight,Unknown,1,1,1,1,1,1,0,0.00,
3,1,Sixty,Non-Hispanic Asian,Other,Healthy,0,1,1,1,1,1,0,0,0.00,
3,1,Sixty,Non-Hispanic Asian,Other,Healthy,At risk,1,1,1,1,1,1,0,0.00,
3,1,Sixty,Non-Hispanic Asian,Other,Healthy,Not at risk,1,1,1,1,1,1,0,0.00,
3,1,Sixty,Non-Hispanic Asian,Other,Healthy,Unknown,1,1,1,1,1,1,0,0.00,
3,1,Sixty,Non-Hispanic Asian,Other,Unknown,0,1,1,1,1,1,0,0,0.00,
3,1,Sixty,Non-Hispanic Asian,Other,Unknown,At risk,1,1,1,1,1,1,0,0.00,
3,1,Sixty,Non-Hispanic Asian,Other,Unknown,Not at risk,1,1,1,1,1,1,0,0.00,
3,1,Sixty,Non-Hispanic Asian,Other,Unknown,Unknown,1,1,1,1,1,1,0,0.00,
3,1,Sixty,Non-Hispanic Asian,Unknown,0,0,1,1,1,1,0,0,0,0.00,
3,1,Sixty,Non-Hispanic Asian,Unknown,0,At risk,1,1,1,1,0,1,0,0.00,
3,1,Sixty,Non-Hispanic Asian,Unknown,0,Not at risk,1,1,1,1,0,1,0,0.00,
3,1,Sixty,Non-Hispanic Asian,Unknown,0,Unknown,1,1,1,1,0,1,0,0.00,
3,1,Sixty,Non-Hispanic Asian,Unknown,Obese,0,1,1,1,1,1,0,0,0.00,
3,1,Sixty,Non-Hispanic Asian,Unknown,Obese,At risk,1,1,1,1,1,1,0,0.00,
3,1,Sixty,Non-Hispanic Asian,Unknown,Obese,Not at risk,1,1,1,1,1,1,0,0.00,
3,1,Sixty,Non-Hispanic Asian,Unknown,Obese,Unknown,1,1,1,1,1,1,0,0.00,
3,1,Sixty,Non-Hispanic Asian,Unknown,Overwweight,0,1,1,1,1,1,0,0,0.00,
3,1,Sixty,Non-Hispanic Asian,Unknown,Overwweight,At risk,1,1,1,1,1,1,0,0.00,
3,1,Sixty,Non-Hispanic Asian,Unknown,Overwweight,Not at risk,1,1,1,1,1,1,0,0.00,
3,1,Sixty,Non-Hispanic Asian,Unknown,Overwweight,Unknown,1,1,1,1,1,1,0,0.00,
3,1,Sixty,Non-Hispanic Asian,Unknown,Healthy,0,1,1,1,1,1,0,0,0.00,
3,1,Sixty,Non-Hispanic Asian,Unknown,Healthy,At risk,1,1,1,1,1,1,0,0.00,
3,1,Sixty,Non-Hispanic Asian,Unknown,Healthy,Not at risk,1,1,1,1,1,1,0,0.00,
3,1,Sixty,Non-Hispanic Asian,Unknown,Healthy,Unknown,1,1,1,1,1,1,0,0.00,
3,1,Sixty,Non-Hispanic Asian,Unknown,Unknown,0,1,1,1,1,1,0,0,0.00,
3,1,Sixty,Non-Hispanic Asian,Unknown,Unknown,At risk,1,1,1,1,1,1,0,0.00,
3,1,Sixty,Non-Hispanic Asian,Unknown,Unknown,Not at risk,1,1,1,1,1,1,0,0.00,
3,1,Sixty,Non-Hispanic Asian,Unknown,Unknown,Unknown,1,1,1,1,1,1,0,0.00,
3,1,Sixty,Other Race Including Multi Racial,0,0,0,1,1,1,0,0,0,19,964666.43,0.00
3,1,Sixty,Other Race Including Multi Racial,0,0,At risk,1,1,1,0,0,1,19,964666.43,0.00
3,1,Sixty,Other Race Including Multi Racial,0,0,Not at risk,1,1,1,0,0,1,0,0.00,
3,1,Sixty,Other Race Including Multi Racial,0,0,Unknown,1,1,1,0,0,1,0,0.00,
3,1,Sixty,Other Race Including Multi Racial,0,Obese,0,1,1,1,0,1,0,19,964666.43,0.00
3,1,Sixty,Other Race Including Multi Racial,0,Obese,At risk,1,1,1,0,1,1,19,964666.43,0.00
3,1,Sixty,Other Race Including Multi Racial,0,Obese,Not at risk,1,1,1,0,1,1,0,0.00,
3,1,Sixty,Other Race Including Multi Racial,0,Obese,Unknown,1,1,1,0,1,1,0,0.00,
3,1,Sixty,Other Race Including Multi Racial,0,Overwweight,0,1,1,1,0,1,0,0,0.00,
3,1,Sixty,Other Race Including Multi Racial,0,Overwweight,At risk,1,1,1,0,1,1,0,0.00,
3,1,Sixty,Other Race Including Multi Racial,0,Overwweight,Not at risk,1,1,1,0,1,1,0,0.00,
3,1,Sixty,Other Race Including Multi Racial,0,Overwweight,Unknown,1,1,1,0,1,1,0,0.00,
3,1,Sixty,Other Race Including Multi Racial,0,Healthy,0,1,1,1,0,1,0,0,0.00,
3,1,Sixty,Other Race Including Multi Racial,0,Healthy,At risk,1,1,1,0,1,1,0,0.00,
